iso3,year,country_id,region_id,g_whoregion,success,cohort,prop_success,e_inc_100k,e_mort_100k,c_cdr,year_z,e_inc_100k_z,e_mort_100k_z,c_cdr_z,e_tbhiv_prct,used_2021_defs_flg
MDA,2013,101,4,EUR,3095,3889,0.7958344047312934,133,10,99,-1.4009588499021106,0.015023034165636663,-0.3404953377186555,2.048944674655456,6.1,NA
MDA,2014,101,4,EUR,2724,3459,0.7875108412836079,123,10,99,-1.1029710296464843,-0.04312540805865058,-0.3404953377186555,2.048944674655456,7.6,NA
MDA,2015,101,4,EUR,2379,2992,0.795120320855615,111,8.9,99,-0.8049832093908581,-0.11290353872779528,-0.3661106521502778,2.048944674655456,8.7,NA
MDA,2016,101,4,EUR,2515,3048,0.8251312335958005,111,8,99,-0.5069953891352319,-0.11290353872779528,-0.3870686366852416,2.048944674655456,8.7,NA
MDA,2017,101,4,EUR,2187,2715,0.8055248618784531,106,6.5,99,-0.20900756887960567,-0.1419777598399389,-0.42199861091018115,2.048944674655456,8.3,NA
MDA,2018,101,4,EUR,1954,2312,0.8451557093425606,97,6.2,99,0.08898025137602054,-0.19431135784179743,-0.4289846057551691,2.048944674655456,8.6,NA
MDA,2019,101,4,EUR,1854,2215,0.837020316027088,91,5.6,99,0.38696807163164676,-0.22920042317636977,-0.442956595445145,2.048944674655456,11,NA
MDA,2020,101,4,EUR,1117,1408,0.7933238636363636,86,7.1,67,0.684955891887273,-0.2582746442885134,-0.4080266212202054,-0.04728333864589502,13,1
MDA,2021,101,4,EUR,1318,1638,0.8046398046398047,80,6.2,85,0.9829437121428992,-0.29316370962308574,-0.4289846057551691,1.131844918836115,11,1
MDA,2022,101,4,EUR,1416,1673,0.8463837417812313,75,7.5,93,1.2809315323985255,-0.3222379307352294,-0.39871196142688814,1.6559019221614528,11,0
MDA,2023,101,4,EUR,1430,1676,0.8532219570405728,70,7.1,100,1.5789193526541516,-0.35131215184737297,-0.4080266212202054,2.1144518000711234,13,0
ROU,2012,139,4,EUR,13892,16425,0.8457838660578386,109,6.9,73,-1.6989466701577367,-0.12453322717265272,-0.4126839511168639,0.3457594138481083,2.4,NA
ROU,2013,139,4,EUR,12849,15188,0.8459968396102185,104,6.3,74,-1.4009588499021106,-0.15360744828479636,-0.4266559408068398,0.41126653926377554,2.7,NA
ROU,2014,139,4,EUR,12304,14525,0.8470912220309811,99,6.3,75,-1.1029710296464843,-0.18268166939693997,-0.4266559408068398,0.47677366467944277,2.9,NA
ROU,2015,139,4,EUR,11828,13908,0.8504457865976417,94,5.9,76,-0.8049832093908581,-0.21175589050908358,-0.43597060060015697,0.54228079009511,2.6,NA
ROU,2016,139,4,EUR,10723,12459,0.8606629745565455,84,5.4,77,-0.5069953891352319,-0.26990433273337083,-0.4476139253418035,0.6077879155107772,2.6,NA
ROU,2017,139,4,EUR,10348,12007,0.8618305988173566,81,5.1,77,-0.20900756887960567,-0.287348865400657,-0.4545999201867915,0.6077879155107772,2.1,NA
ROU,2018,139,4,EUR,9482,11271,0.841274066187561,76,5.1,77,0.08898025137602054,-0.31642308651280066,-0.4545999201867915,0.6077879155107772,2.4,NA
ROU,2019,139,4,EUR,9051,10812,0.8371254162042175,73,5,78,0.38696807163164676,-0.3338676191800868,-0.45692858513512075,0.6732950409264444,1.9,NA
ROU,2020,139,4,EUR,5727,7017,0.8161607524583155,70,4.7,53,0.684955891887273,-0.35131215184737297,-0.46391457998010865,-0.9643830944652361,2.2,1
ROU,2021,139,4,EUR,6007,7396,0.8121957815035155,67,4.8,59,0.9829437121428992,-0.36875668451465915,-0.46158591503177937,-0.5713403419712327,2.1,1
ROU,2022,139,4,EUR,7260,8604,0.8437935843793585,64,5.1,72,1.2809315323985255,-0.38620121718194533,-0.4545999201867915,0.2802522884324411,1.8,1
ROU,2023,139,4,EUR,7509,8934,0.8404969778374748,62,5.4,78,1.5789193526541516,-0.3978309056268028,-0.4476139253418035,0.6732950409264444,2.3,1
RUS,2012,140,4,EUR,61765,89666,0.6888341177257824,77,14,96,-1.6989466701577367,-0.3106082422903719,-0.2473487397854833,1.8524232984084543,10,NA
RUS,2013,140,4,EUR,56980,83301,0.6840254018559201,73,13,100,-1.4009588499021106,-0.3338676191800868,-0.27063538926877634,2.1144518000711234,11,NA
RUS,2014,140,4,EUR,53266,77136,0.6905465671022609,70,12,100,-1.1029710296464843,-0.35131215184737297,-0.2939220387520694,2.1144518000711234,11,NA
RUS,2015,140,4,EUR,57060,80424,0.7094897045658013,67,11,100,-0.8049832093908581,-0.36875668451465915,-0.31720868823536247,2.1144518000711234,11,NA
RUS,2016,140,4,EUR,52335,73137,0.715574880019689,63,9.6,100,-0.5069953891352319,-0.39201606140437406,-0.3498099975119727,2.1144518000711234,21,NA
RUS,2017,140,4,EUR,46938,67593,0.694421019928099,59,8.2,98,-0.20900756887960567,-0.41527543829408897,-0.382411306788583,1.9834375492397889,19,NA
RUS,2018,140,4,EUR,41154,59850,0.6876190476190476,54,7.4,98,0.08898025137602054,-0.44434965940623256,-0.40104062637521737,1.9834375492397889,20,NA
RUS,2019,140,4,EUR,37208,54589,0.6816025206543442,50,6.5,100,0.38696807163164676,-0.46760903629594747,-0.42199861091018115,2.1144518000711234,23,NA
RUS,2020,140,4,EUR,28677,46389,0.6181853456638428,49,7.5,83,0.684955891887273,-0.4734238805183762,-0.39871196142688814,1.0008306680047805,24,1
RUS,2021,140,4,EUR,26516,43926,0.6036515958657742,47,7.1,83,0.9829437121428992,-0.48505356896323365,-0.4080266212202054,1.0008306680047805,26,1
RUS,2022,140,4,EUR,27553,41077,0.670764661489398,39,4.9,99,1.2809315323985255,-0.5315723227426634,-0.45925725008345003,2.048944674655456,26,1
RUS,2023,140,4,EUR,26764,39436,0.6786692362308551,38,4.5,100,1.5789193526541516,-0.5373871669650921,-0.4685719098767673,2.1144518000711234,25,1
RWA,2012,141,1,AFR,4963,5888,0.8429008152173914,72,10,78,-1.6989466701577367,-0.3396824634025155,-0.3404953377186555,0.6732950409264444,26,NA
RWA,2013,141,1,AFR,4833,5701,0.8477460094720225,70,10,74,-1.4009588499021106,-0.35131215184737297,-0.3404953377186555,0.41126653926377554,25,NA
RWA,2014,141,1,AFR,5048,5846,0.8634964078002053,68,9.8,75,-1.1029710296464843,-0.3629418402922304,-0.3451526676153141,0.47677366467944277,25,NA
RWA,2015,141,1,AFR,4718,5453,0.865211810012837,66,10,72,-0.8049832093908581,-0.3745715287370879,-0.3404953377186555,0.2802522884324411,27,NA
RWA,2016,141,1,AFR,4829,5637,0.8566613446868901,65,9.1,74,-0.5069953891352319,-0.3803863729595166,-0.36145332225361926,0.41126653926377554,21,NA
RWA,2017,141,1,AFR,4747,5511,0.8613681727454182,65,9.1,71,-0.20900756887960567,-0.3803863729595166,-0.36145332225361926,0.21474516301677388,22,NA
RWA,2018,141,1,AFR,4918,5750,0.855304347826087,64,8.8,73,0.08898025137602054,-0.38620121718194533,-0.36843931709860717,0.3457594138481083,21,NA
RWA,2019,141,1,AFR,4928,5633,0.8748446653648145,63,8.7,71,0.38696807163164676,-0.39201606140437406,-0.3707679820469365,0.21474516301677388,21,NA
RWA,2020,141,1,AFR,4944,5562,0.8888888888888888,63,10,67,0.684955891887273,-0.39201606140437406,-0.3404953377186555,-0.04728333864589502,19,1
RWA,2021,141,1,AFR,4519,5190,0.8707129094412331,63,11,62,0.9829437121428992,-0.39201606140437406,-0.31720868823536247,-0.3748189657242311,16,1
RWA,2022,141,1,AFR,6169,6932,0.8899307559145989,62,4.8,82,1.2809315323985255,-0.3978309056268028,-0.46158591503177937,0.9353235425891133,13,1
RWA,2023,141,1,AFR,8335,9233,0.9027401711253114,62,2.5,110,1.5789193526541516,-0.3978309056268028,-0.5151452088433534,2.7695230542277955,12,1
STP,2012,152,1,AFR,88,126,0.6984126984126984,131,36,46,-1.6989466701577367,0.003393345720779215,0.26495754884696376,-1.4229329723749067,14,NA
STP,2013,152,1,AFR,108,147,0.7346938775510204,159,45,48,-1.4009588499021106,0.1662089839487835,0.47453739419660124,-1.2919187215435721,20,NA
STP,2014,152,1,AFR,110,149,0.738255033557047,163,44,49,-1.1029710296464843,0.1894683608384984,0.45125074471330817,-1.226411596127905,18,NA
STP,2015,152,1,AFR,135,173,0.7803468208092486,175,45,51,-0.8049832093908581,0.2592464915076431,0.47453739419660124,-1.0953973452965706,13,NA
STP,2016,152,1,AFR,149,192,0.7760416666666666,175,45,53,-0.5069953891352319,0.2592464915076431,0.47453739419660124,-0.9643830944652361,20,NA
STP,2017,152,1,AFR,107,143,0.7482517482517482,122,29,55,-0.20900756887960567,-0.04894025228107931,0.10195100246391244,-0.8333688436339016,15,NA
STP,2018,152,1,AFR,109,152,0.7171052631578947,123,28,58,0.08898025137602054,-0.04312540805865058,0.07866435298061938,-0.6368474673869,15,NA
STP,2019,152,1,AFR,100,142,0.704225352112676,108,23,61,0.38696807163164676,-0.13034807139508145,-0.037768894435845864,-0.44032609113989835,16,NA
STP,2020,152,1,AFR,65,91,0.7142857142857143,69,13,62,0.684955891887273,-0.3571269960698017,-0.27063538926877634,-0.3748189657242311,6.7,1
STP,2021,152,1,AFR,57,82,0.6951219512195121,59,12,63,0.9829437121428992,-0.41527543829408897,-0.2939220387520694,-0.3093118403085639,15,1
STP,2022,152,1,AFR,99,125,0.792,87,17,63,1.2809315323985255,-0.25245980006608465,-0.17748879133560416,-0.3093118403085639,10,1
STP,2023,152,1,AFR,74,105,0.7047619047619048,73,15,63,1.5789193526541516,-0.3338676191800868,-0.22406209030219026,-0.3093118403085639,15,1
SAU,2012,142,3,EMR,2382,3730,0.6386058981233244,15,1.1,91,-1.6989466701577367,-0.6711285840809529,-0.5477465181199636,1.5248876713301183,2.3,NA
SAU,2013,142,3,EMR,1926,3435,0.5606986899563319,13,1,91,-1.4009588499021106,-0.6827582725258102,-0.550075183068293,1.5248876713301183,0.53,NA
SAU,2014,142,3,EMR,2016,3248,0.6206896551724138,12,0.95,91,-1.1029710296464843,-0.688573116748239,-0.5512395155424576,1.5248876713301183,0.53,NA
SAU,2015,142,3,EMR,2386,3309,0.7210637654880628,12,0.88,91,-0.8049832093908581,-0.688573116748239,-0.5528695810062881,1.5248876713301183,0.55,NA
SAU,2016,142,3,EMR,2159,2885,0.7483535528596187,10,0.85,91,-0.5069953891352319,-0.7002028051930964,-0.5535681804907868,1.5248876713301183,2.4,NA
SAU,2017,142,3,EMR,2631,2925,0.8994871794871795,10,0.81,91,-0.20900756887960567,-0.7002028051930964,-0.5544996464701186,1.5248876713301183,3.8,NA
SAU,2018,142,3,EMR,2729,3035,0.899176276771005,11,0.72,91,0.08898025137602054,-0.6943879609706677,-0.556595444923615,1.5248876713301183,1.4,NA
SAU,2019,142,3,EMR,2644,2936,0.9005449591280654,11,0.68,91,0.38696807163164676,-0.6943879609706677,-0.5575269109029467,1.5248876713301183,2.2,NA
SAU,2020,142,3,EMR,2192,2448,0.8954248366013072,8.7,0.63,91,0.684955891887273,-0.7077621026822538,-0.5586912433771114,1.5248876713301183,2.5,0
SAU,2021,142,3,EMR,2307,2577,0.8952270081490105,9,0.44,91,0.9829437121428992,-0.7060176494155251,-0.5631157067789371,1.5248876713301183,1.6,1
SAU,2022,142,3,EMR,2335,2587,0.9025898724391187,8.8,0.54,91,1.2809315323985255,-0.7071806182600109,-0.5607870418306078,1.5248876713301183,1.6,1
SAU,2023,142,3,EMR,2312,2526,0.9152810768012668,8.4,0.57,91,1.5789193526541516,-0.7095065559489824,-0.560088442346109,1.5248876713301183,2.3,1
SEN,2012,144,1,AFR,10332,12339,0.8373450036469731,177,42,52,-1.6989466701577367,0.2708761799525005,0.4046774457467221,-1.0298902198809032,8.8,NA
SEN,2013,144,1,AFR,11412,13180,0.8658573596358118,174,39,55,-1.4009588499021106,0.2534316472852144,0.3348174972968429,-0.8333688436339016,8.2,NA
SEN,2014,144,1,AFR,11442,13226,0.8651141690609405,170,38,56,-1.1029710296464843,0.23017227039549948,0.3115308478135499,-0.7678617182182345,7.4,NA
SEN,2015,144,1,AFR,11526,13375,0.8617570093457944,165,37,55,-0.8049832093908581,0.20109804928335584,0.28824419833025683,-0.8333688436339016,6.9,NA
SEN,2016,144,1,AFR,11082,12878,0.8605373505202671,159,36,54,-0.5069953891352319,0.1662089839487835,0.26495754884696376,-0.8988759690495689,6.3,NA
SEN,2017,144,1,AFR,11527,13235,0.8709482432942954,152,33,56,-0.20900756887960567,0.12550507439178243,0.19509760039708463,-0.7678617182182345,6.1,NA
SEN,2018,144,1,AFR,11794,13250,0.8901132075471698,147,31,57,0.08898025137602054,0.09643085327963881,0.14852430143049852,-0.7023545928025672,4.8,NA
SEN,2019,144,1,AFR,12213,13357,0.9143520251553493,143,30,57,0.38696807163164676,0.07317147638992391,0.12523765194720549,-0.7023545928025672,5.1,NA
SEN,2020,144,1,AFR,11435,12808,0.8928013741411618,139,30,55,0.684955891887273,0.04991209950020901,0.12523765194720549,-0.8333688436339016,5,1
